Order ID,Product,Category,Quantity,Price,Region,Date
434,Headphones,Accessories,3,24332,South,2023-01-19 01:00:00
435,Headphones,Electronics,1,42856,West,2023-01-19 02:00:00
436,Smartwatch,Electronics,3,16619,East,2023-01-19 03:00:00
437,Headphones,Accessories,3,42760,East,2023-01-19 04:00:00
438,Smartwatch,Accessories,4,19500,South,2023-01-19 05:00:00
439,Headphones,Accessories,3,23957,North,2023-01-19 06:00:00
440,Laptop,Accessories,2,9490,North,2023-01-19 07:00:00
441,Headphones,Accessories,1,44259,South,2023-01-19 08:00:00
442,Headphones,Electronics,2,2047,North,2023-01-19 09:00:00
443,Phone,Accessories,1,19931,South,2023-01-19 10:00:00
444,Headphones,Electronics,3,31242,South,2023-01-19 11:00:00
445,Smartwatch,Electronics,3,39849,South,2023-01-19 12:00:00
446,Laptop,Accessories,3,45891,South,2023-01-19 13:00:00
447,Headphones,Accessories,1,6829,East,2023-01-19 14:00:00
448,Laptop,Electronics,2,49268,North,2023-01-19 15:00:00
449,Laptop,Electronics,3,46777,West,2023-01-19 16:00:00
450,Headphones,Electronics,4,29801,West,2023-01-19 17:00:00
451,Phone,Electronics,4,46814,North,2023-01-19 18:00:00
452,Tablet,Electronics,1,24601,North,2023-01-19 19:00:00
453,Headphones,Accessories,2,44828,North,2023-01-19 20:00:00
454,Tablet,Accessories,3,10910,West,2023-01-19 21:00:00
455,Headphones,Accessories,4,3498,South,2023-01-19 22:00:00
456,Laptop,Accessories,4,16540,South,2023-01-19 23:00:00
457,Headphones,Electronics,2,38124,East,2023-01-20 00:00:00
458,Tablet,Electronics,3,14893,East,2023-01-20 01:00:00
459,Laptop,Accessories,2,11805,South,2023-01-20 02:00:00
460,Headphones,Electronics,4,49343,South,2023-01-20 03:00:00
461,Phone,Accessories,2,32741,North,2023-01-20 04:00:00
462,Smartwatch,Accessories,1,29354,North,2023-01-20 05:00:00
463,Headphones,Accessories,4,32408,West,2023-01-20 06:00:00
464,Phone,Accessories,1,44304,North,2023-01-20 07:00:00
465,Tablet,Electronics,2,38312,South,2023-01-20 08:00:00
466,Phone,Electronics,2,6997,West,2023-01-20 09:00:00
467,Smartwatch,Electronics,2,26227,East,2023-01-20 10:00:00
468,Phone,Accessories,3,15607,West,2023-01-20 11:00:00
469,Headphones,Electronics,2,40018,North,2023-01-20 12:00:00
470,Phone,Electronics,4,19903,South,2023-01-20 13:00:00
471,Headphones,Accessories,3,49489,West,2023-01-20 14:00:00
472,Tablet,Electronics,1,49251,South,2023-01-20 15:00:00
473,Smartwatch,Accessories,4,6404,West,2023-01-20 16:00:00
474,Phone,Accessories,4,24674,South,2023-01-20 17:00:00
475,Smartwatch,Accessories,1,16132,North,2023-01-20 18:00:00
476,Phone,Electronics,1,38035,East,2023-01-20 19:00:00
477,Smartwatch,Accessories,3,3117,North,2023-01-20 20:00:00
478,Phone,Electronics,3,35615,West,2023-01-20 21:00:00
479,Tablet,Accessories,2,22815,North,2023-01-20 22:00:00
480,Tablet,Accessories,1,2933,South,2023-01-20 23:00:00
481,Headphones,Electronics,3,22309,North,2023-01-21 00:00:00
482,Phone,Accessories,4,48835,West,2023-01-21 01:00:00
483,Tablet,Electronics,2,8505,South,2023-01-21 02:00:00
484,Tablet,Electronics,1,2479,West,2023-01-21 03:00:00
485,Smartwatch,Accessories,2,1017,West,2023-01-21 04:00:00
486,Tablet,Accessories,2,30676,South,2023-01-21 05:00:00
487,Tablet,Accessories,3,36101,East,2023-01-21 06:00:00
488,Headphones,Electronics,3,7315,North,2023-01-21 07:00:00
489,Laptop,Accessories,3,17660,North,2023-01-21 08:00:00
490,Smartwatch,Accessories,1,1387,South,2023-01-21 09:00:00
491,Tablet,Electronics,1,48718,South,2023-01-21 10:00:00
492,Laptop,Electronics,4,32666,South,2023-01-21 11:00:00
493,Laptop,Accessories,2,31477,North,2023-01-21 12:00:00
494,Tablet,Accessories,4,4528,West,2023-01-21 13:00:00
495,Headphones,Accessories,2,25867,North,2023-01-21 14:00:00
496,Phone,Accessories,4,28768,East,2023-01-21 15:00:00
497,Headphones,Electronics,3,5379,West,2023-01-21 16:00:00
498,Tablet,Accessories,1,46139,South,2023-01-21 17:00:00
499,Smartwatch,Accessories,2,41903,North,2023-01-21 18:00:00
500,Phone,Accessories,1,21151,South,2023-01-21 19:00:00
501,Phone,Electronics,3,31584,North,2023-01-21 20:00:00
502,Tablet,Accessories,1,34329,West,2023-01-21 21:00:00
503,Tablet,Electronics,4,19391,East,2023-01-21 22:00:00
504,Smartwatch,Electronics,3,10937,North,2023-01-21 23:00:00
505,Headphones,Electronics,2,4974,West,2023-01-22 00:00:00
506,Smartwatch,Electronics,2,6820,North,2023-01-22 01:00:00
507,Tablet,Electronics,3,33235,South,2023-01-22 02:00:00
508,Smartwatch,Electronics,4,15685,North,2023-01-22 03:00:00
509,Tablet,Electronics,3,6744,West,2023-01-22 04:00:00
510,Phone,Electronics,1,44991,East,2023-01-22 05:00:00
511,Smartwatch,Electronics,3,46925,East,2023-01-22 06:00:00
512,Laptop,Accessories,2,36459,South,2023-01-22 07:00:00
513,Phone,Electronics,4,5415,North,2023-01-22 08:00:00
514,Laptop,Electronics,2,46658,South,2023-01-22 09:00:00
515,Tablet,Accessories,4,13602,North,2023-01-22 10:00:00
516,Laptop,Electronics,2,47766,North,2023-01-22 11:00:00
517,Headphones,Accessories,3,4464,North,2023-01-22 12:00:00
518,Tablet,Electronics,3,38580,West,2023-01-22 13:00:00
519,Laptop,Accessories,3,6018,East,2023-01-22 14:00:00
520,Tablet,Electronics,1,31760,West,2023-01-22 15:00:00
521,Headphones,Electronics,2,20050,South,2023-01-22 16:00:00
522,Laptop,Electronics,3,47205,North,2023-01-22 17:00:00
523,Laptop,Accessories,3,6195,West,2023-01-22 18:00:00
524,Phone,Accessories,1,37949,West,2023-01-22 19:00:00
525,Laptop,Accessories,1,41871,East,2023-01-22 20:00:00
526,Laptop,Accessories,4,3725,North,2023-01-22 21:00:00
527,Tablet,Accessories,4,3664,South,2023-01-22 22:00:00
528,Headphones,Accessories,3,11376,South,2023-01-22 23:00:00
529,Smartwatch,Accessories,2,19313,South,2023-01-23 00:00:00
530,Headphones,Electronics,4,33192,South,2023-01-23 01:00:00
531,Headphones,Accessories,1,30057,West,2023-01-23 02:00:00
532,Laptop,Electronics,2,40658,North,2023-01-23 03:00:00
533,Smartwatch,Electronics,1,36674,South,2023-01-23 04:00:00
534,Smartwatch,Accessories,2,46142,East,2023-01-23 05:00:00
535,Headphones,Accessories,1,10484,North,2023-01-23 06:00:00
536,Tablet,Electronics,4,9247,West,2023-01-23 07:00:00
537,Smartwatch,Accessories,3,10251,South,2023-01-23 08:00:00
538,Smartwatch,Accessories,3,41812,West,2023-01-23 09:00:00
539,Headphones,Electronics,2,35814,North,2023-01-23 10:00:00
540,Phone,Electronics,2,12887,North,2023-01-23 11:00:00
541,Smartwatch,Accessories,4,26346,West,2023-01-23 12:00:00
542,Headphones,Accessories,3,46805,East,2023-01-23 13:00:00
543,Phone,Accessories,4,14195,East,2023-01-23 14:00:00
544,Headphones,Electronics,1,45430,East,2023-01-23 15:00:00
545,Headphones,Accessories,2,29865,South,2023-01-23 16:00:00
546,Tablet,Accessories,3,29003,East,2023-01-23 17:00:00
547,Laptop,Electronics,1,28663,West,2023-01-23 18:00:00
548,Phone,Accessories,2,8347,North,2023-01-23 19:00:00
549,Laptop,Accessories,4,11643,North,2023-01-23 20:00:00
550,Phone,Accessories,2,20514,South,2023-01-23 21:00:00
551,Phone,Electronics,2,28761,South,2023-01-23 22:00:00
552,Smartwatch,Electronics,3,45706,West,2023-01-23 23:00:00
553,Tablet,Accessories,1,27324,North,2023-01-24 00:00:00
554,Tablet,Accessories,3,29718,South,2023-01-24 01:00:00
555,Headphones,Electronics,3,43187,North,2023-01-24 02:00:00
556,Laptop,Electronics,1,43899,North,2023-01-24 03:00:00
557,Headphones,Electronics,4,38666,North,2023-01-24 04:00:00
558,Tablet,Electronics,3,11685,East,2023-01-24 05:00:00
559,Headphones,Accessories,2,44055,West,2023-01-24 06:00:00
560,Tablet,Electronics,3,38584,South,2023-01-24 07:00:00
561,Tablet,Electronics,4,44301,East,2023-01-24 08:00:00
562,Phone,Accessories,3,37984,West,2023-01-24 09:00:00
563,Headphones,Electronics,4,981,East,2023-01-24 10:00:00
564,Phone,Electronics,4,30697,East,2023-01-24 11:00:00
565,Headphones,Accessories,2,30136,East,2023-01-24 12:00:00
566,Tablet,Electronics,4,22385,North,2023-01-24 13:00:00
567,Tablet,Electronics,3,36861,East,2023-01-24 14:00:00
568,Smartwatch,Accessories,1,26257,East,2023-01-24 15:00:00
569,Phone,Electronics,2,44439,North,2023-01-24 16:00:00
570,Laptop,Accessories,2,3061,North,2023-01-24 17:00:00
571,Headphones,Accessories,3,29578,North,2023-01-24 18:00:00
572,Laptop,Accessories,1,43196,North,2023-01-24 19:00:00
573,Smartwatch,Electronics,1,5426,South,2023-01-24 20:00:00
574,Tablet,Electronics,2,33756,South,2023-01-24 21:00:00
575,Phone,Accessories,1,21596,East,2023-01-24 22:00:00
576,Laptop,Accessories,3,32940,North,2023-01-24 23:00:00
577,Phone,Accessories,2,29510,West,2023-01-25 00:00:00
578,Tablet,Accessories,1,7267,South,2023-01-25 01:00:00
579,Phone,Accessories,4,28181,North,2023-01-25 02:00:00
580,Phone,Accessories,4,13829,East,2023-01-25 03:00:00
581,Headphones,Accessories,1,18909,West,2023-01-25 04:00:00
582,Laptop,Accessories,1,45792,West,2023-01-25 05:00:00
583,Smartwatch,Electronics,3,4912,West,2023-01-25 06:00:00
584,Phone,Accessories,3,28136,South,2023-01-25 07:00:00
585,Phone,Electronics,1,42665,West,2023-01-25 08:00:00
586,Smartwatch,Electronics,4,37954,South,2023-01-25 09:00:00
587,Laptop,Electronics,1,28945,North,2023-01-25 10:00:00
588,Tablet,Accessories,3,45875,North,2023-01-25 11:00:00
589,Headphones,Accessories,3,35308,East,2023-01-25 12:00:00
590,Smartwatch,Electronics,4,38303,South,2023-01-25 13:00:00
591,Phone,Electronics,2,16441,North,2023-01-25 14:00:00
592,Tablet,Accessories,1,39524,North,2023-01-25 15:00:00
593,Headphones,Electronics,1,31654,North,2023-01-25 16:00:00
594,Smartwatch,Electronics,1,19357,South,2023-01-25 17:00:00
595,Phone,Accessories,1,31681,North,2023-01-25 18:00:00
596,Laptop,Accessories,2,9120,East,2023-01-25 19:00:00
597,Smartwatch,Accessories,2,10672,West,2023-01-25 20:00:00
598,Phone,Electronics,2,4110,North,2023-01-25 21:00:00
599,Tablet,Electronics,4,3735,North,2023-01-25 22:00:00
600,Smartwatch,Electronics,2,21838,South,2023-01-25 23:00:00
601,Headphones,Electronics,2,2493,West,2023-01-26 00:00:00
602,Laptop,Electronics,1,1208,West,2023-01-26 01:00:00
603,Smartwatch,Electronics,1,42842,East,2023-01-26 02:00:00
604,Smartwatch,Electronics,2,28946,South,2023-01-26 03:00:00
605,Laptop,Electronics,2,28124,North,2023-01-26 04:00:00
606,Tablet,Electronics,3,14319,North,2023-01-26 05:00:00
607,Headphones,Accessories,1,37105,North,2023-01-26 06:00:00
608,Phone,Accessories,3,19014,East,2023-01-26 07:00:00
609,Tablet,Electronics,2,41393,West,2023-01-26 08:00:00
610,Phone,Electronics,2,11940,North,2023-01-26 09:00:00
611,Headphones,Electronics,2,33712,South,2023-01-26 10:00:00
612,Tablet,Electronics,1,30722,East,2023-01-26 11:00:00
613,Smartwatch,Accessories,2,14168,West,2023-01-26 12:00:00
614,Tablet,Accessories,1,35581,East,2023-01-26 13:00:00
615,Phone,Electronics,2,1743,West,2023-01-26 14:00:00
616,Smartwatch,Accessories,3,28470,North,2023-01-26 15:00:00
617,Laptop,Electronics,4,35463,East,2023-01-26 16:00:00
618,Tablet,Electronics,1,46346,North,2023-01-26 17:00:00
619,Tablet,Electronics,4,11882,West,2023-01-26 18:00:00
620,Smartwatch,Electronics,2,26484,West,2023-01-26 19:00:00
621,Tablet,Accessories,4,42089,East,2023-01-26 20:00:00
622,Smartwatch,Accessories,3,3790,North,2023-01-26 21:00:00
623,Laptop,Accessories,4,6456,West,2023-01-26 22:00:00
624,Tablet,Electronics,4,13849,North,2023-01-26 23:00:00
625,Phone,Electronics,4,30765,East,2023-01-27 00:00:00
626,Tablet,Accessories,2,47850,East,2023-01-27 01:00:00
627,Smartwatch,Electronics,1,31754,East,2023-01-27 02:00:00
628,Smartwatch,Electronics,2,3231,West,2023-01-27 03:00:00
629,Phone,Accessories,4,41008,East,2023-01-27 04:00:00
630,Phone,Accessories,2,1047,East,2023-01-27 05:00:00
631,Smartwatch,Accessories,3,32704,West,2023-01-27 06:00:00
632,Smartwatch,Accessories,1,47631,West,2023-01-27 07:00:00
633,Tablet,Accessories,2,13192,West,2023-01-27 08:00:00
634,Smartwatch,Accessories,3,19103,South,2023-01-27 09:00:00
635,Phone,Electronics,2,49309,North,2023-01-27 10:00:00
636,Tablet,Accessories,4,42596,West,2023-01-27 11:00:00
637,Smartwatch,Accessories,3,46451,South,2023-01-27 12:00:00
638,Laptop,Electronics,1,47153,South,2023-01-27 13:00:00
639,Phone,Accessories,4,31146,South,2023-01-27 14:00:00
640,Laptop,Electronics,1,6954,South,2023-01-27 15:00:00
641,Tablet,Accessories,2,22639,North,2023-01-27 16:00:00
642,Phone,Electronics,1,19208,North,2023-01-27 17:00:00
643,Tablet,Electronics,4,25956,West,2023-01-27 18:00:00
644,Headphones,Accessories,2,22262,West,2023-01-27 19:00:00
645,Phone,Electronics,4,23906,North,2023-01-27 20:00:00
646,Tablet,Electronics,4,41709,West,2023-01-27 21:00:00
647,Laptop,Electronics,3,42763,North,2023-01-27 22:00:00
648,Tablet,Accessories,2,33992,East,2023-01-27 23:00:00
649,Smartwatch,Electronics,2,25215,East,2023-01-28 00:00:00
650,Smartwatch,Accessories,2,24308,East,2023-01-28 01:00:00
651,Laptop,Accessories,3,10823,East,2023-01-28 02:00:00
652,Tablet,Accessories,2,26619,East,2023-01-28 03:00:00
653,Phone,Accessories,1,19592,East,2023-01-28 04:00:00
654,Laptop,Electronics,4,19375,East,2023-01-28 05:00:00
655,Tablet,Electronics,4,23470,South,2023-01-28 06:00:00
656,Headphones,Electronics,3,13860,South,2023-01-28 07:00:00
657,Smartwatch,Electronics,3,18751,East,2023-01-28 08:00:00
658,Laptop,Electronics,2,46955,South,2023-01-28 09:00:00
659,Tablet,Accessories,1,33468,South,2023-01-28 10:00:00
660,Headphones,Accessories,1,28004,North,2023-01-28 11:00:00
661,Smartwatch,Electronics,3,44312,East,2023-01-28 12:00:00
662,Headphones,Accessories,2,15149,South,2023-01-28 13:00:00
663,Laptop,Accessories,3,9176,North,2023-01-28 14:00:00
664,Tablet,Electronics,3,34196,North,2023-01-28 15:00:00
665,Headphones,Accessories,2,47263,East,2023-01-28 16:00:00
666,Headphones,Electronics,2,10301,South,2023-01-28 17:00:00
667,Headphones,Accessories,4,29369,North,2023-01-28 18:00:00
668,Phone,Accessories,3,21257,West,2023-01-28 19:00:00
669,Headphones,Accessories,4,3450,South,2023-01-28 20:00:00
670,Tablet,Electronics,4,18058,South,2023-01-28 21:00:00
671,Tablet,Accessories,1,14721,East,2023-01-28 22:00:00
672,Tablet,Electronics,2,43361,West,2023-01-28 23:00:00
673,Smartwatch,Electronics,1,42936,West,2023-01-29 00:00:00
674,Headphones,Accessories,4,45660,West,2023-01-29 01:00:00
675,Laptop,Electronics,4,38876,East,2023-01-29 02:00:00
676,Smartwatch,Accessories,2,17824,South,2023-01-29 03:00:00
677,Phone,Accessories,1,33672,West,2023-01-29 04:00:00
678,Tablet,Electronics,2,37349,South,2023-01-29 05:00:00
679,Phone,Accessories,2,26963,North,2023-01-29 06:00:00
680,Smartwatch,Electronics,4,28774,South,2023-01-29 07:00:00
681,Phone,Accessories,1,9530,North,2023-01-29 08:00:00
682,Smartwatch,Accessories,4,41789,South,2023-01-29 09:00:00
683,Phone,Accessories,2,27078,West,2023-01-29 10:00:00
684,Tablet,Accessories,4,3696,South,2023-01-29 11:00:00
685,Headphones,Electronics,2,35532,North,2023-01-29 12:00:00
686,Tablet,Accessories,2,14079,West,2023-01-29 13:00:00
687,Tablet,Electronics,1,30565,West,2023-01-29 14:00:00
688,Tablet,Electronics,1,40518,West,2023-01-29 15:00:00
689,Headphones,Accessories,1,19042,East,2023-01-29 16:00:00
690,Tablet,Electronics,4,40697,South,2023-01-29 17:00:00
691,Smartwatch,Accessories,3,22677,West,2023-01-29 18:00:00
692,Phone,Accessories,4,39026,East,2023-01-29 19:00:00
693,Headphones,Accessories,4,45213,South,2023-01-29 20:00:00
694,Laptop,Accessories,1,25073,North,2023-01-29 21:00:00
695,Smartwatch,Accessories,4,3226,West,2023-01-29 22:00:00
696,Headphones,Electronics,2,43530,South,2023-01-29 23:00:00
697,Phone,Electronics,2,20856,East,2023-01-30 00:00:00
698,Headphones,Accessories,3,42836,West,2023-01-30 01:00:00
699,Smartwatch,Electronics,2,28441,East,2023-01-30 02:00:00
700,Smartwatch,Accessories,2,24049,South,2023-01-30 03:00:00
701,Laptop,Accessories,1,12851,South,2023-01-30 04:00:00
702,Tablet,Electronics,4,46330,South,2023-01-30 05:00:00
703,Phone,Electronics,1,46948,West,2023-01-30 06:00:00
704,Smartwatch,Electronics,3,9105,East,2023-01-30 07:00:00
705,Smartwatch,Electronics,4,1119,South,2023-01-30 08:00:00
706,Phone,Electronics,1,4760,West,2023-01-30 09:00:00
707,Smartwatch,Electronics,1,15383,North,2023-01-30 10:00:00
708,Laptop,Accessories,2,4898,West,2023-01-30 11:00:00
709,Laptop,Accessories,4,44073,South,2023-01-30 12:00:00
710,Tablet,Electronics,1,4337,South,2023-01-30 13:00:00
711,Headphones,Accessories,3,46708,North,2023-01-30 14:00:00
712,Phone,Electronics,3,20709,North,2023-01-30 15:00:00
713,Laptop,Electronics,2,5443,West,2023-01-30 16:00:00
714,Laptop,Electronics,1,35437,South,2023-01-30 17:00:00
715,Laptop,Accessories,4,48269,North,2023-01-30 18:00:00
716,Laptop,Electronics,1,13719,South,2023-01-30 19:00:00
717,Tablet,Accessories,1,10079,East,2023-01-30 20:00:00
718,Smartwatch,Accessories,2,7478,West,2023-01-30 21:00:00
719,Laptop,Electronics,3,37176,South,2023-01-30 22:00:00
720,Tablet,Electronics,4,18206,West,2023-01-30 23:00:00
721,Headphones,Electronics,1,12163,West,2023-01-31 00:00:00
722,Smartwatch,Accessories,4,9603,South,2023-01-31 01:00:00
723,Headphones,Accessories,1,35752,North,2023-01-31 02:00:00
724,Smartwatch,Accessories,2,36261,South,2023-01-31 03:00:00
725,Smartwatch,Electronics,4,8250,West,2023-01-31 04:00:00
726,Smartwatch,Accessories,2,41615,South,2023-01-31 05:00:00
727,Tablet,Accessories,4,26593,East,2023-01-31 06:00:00
728,Phone,Accessories,4,3399,West,2023-01-31 07:00:00
729,Headphones,Electronics,4,32355,West,2023-01-31 08:00:00
730,Smartwatch,Electronics,2,24613,East,2023-01-31 09:00:00
731,Smartwatch,Electronics,4,49745,West,2023-01-31 10:00:00
732,Laptop,Electronics,4,15419,East,2023-01-31 11:00:00
733,Laptop,Accessories,2,36506,South,2023-01-31 12:00:00
734,Tablet,Accessories,3,31373,South,2023-01-31 13:00:00
735,Smartwatch,Accessories,2,10976,North,2023-01-31 14:00:00
736,Headphones,Electronics,4,35478,North,2023-01-31 15:00:00
737,Headphones,Accessories,3,20347,North,2023-01-31 16:00:00
738,Laptop,Electronics,1,25862,East,2023-01-31 17:00:00
739,Laptop,Accessories,1,8626,North,2023-01-31 18:00:00
740,Phone,Accessories,4,11571,South,2023-01-31 19:00:00
741,Smartwatch,Accessories,4,5119,East,2023-01-31 20:00:00
742,Smartwatch,Accessories,3,4935,South,2023-01-31 21:00:00
743,Laptop,Accessories,2,32578,East,2023-01-31 22:00:00
744,Laptop,Accessories,2,1171,East,2023-01-31 23:00:00
745,Laptop,Electronics,1,29562,South,2023-02-01 00:00:00
746,Phone,Electronics,1,39642,South,2023-02-01 01:00:00
747,Phone,Electronics,3,30153,South,2023-02-01 02:00:00
748,Phone,Accessories,2,20926,West,2023-02-01 03:00:00
749,Smartwatch,Electronics,2,43741,South,2023-02-01 04:00:00
750,Phone,Accessories,2,36391,North,2023-02-01 05:00:00
751,Smartwatch,Accessories,1,33670,West,2023-02-01 06:00:00
752,Laptop,Electronics,1,25253,North,2023-02-01 07:00:00
753,Smartwatch,Accessories,4,9957,North,2023-02-01 08:00:00
754,Headphones,Electronics,4,33829,South,2023-02-01 09:00:00
755,Tablet,Accessories,1,15304,West,2023-02-01 10:00:00
756,Laptop,Accessories,4,13299,South,2023-02-01 11:00:00
757,Headphones,Accessories,4,29280,North,2023-02-01 12:00:00
758,Tablet,Accessories,2,30425,West,2023-02-01 13:00:00
759,Headphones,Electronics,2,35498,West,2023-02-01 14:00:00
760,Tablet,Accessories,3,17789,South,2023-02-01 15:00:00
761,Tablet,Electronics,1,31085,East,2023-02-01 16:00:00
762,Phone,Accessories,1,31135,South,2023-02-01 17:00:00
763,Headphones,Accessories,4,4151,West,2023-02-01 18:00:00
764,Headphones,Electronics,2,18349,West,2023-02-01 19:00:00
765,Laptop,Accessories,2,16371,West,2023-02-01 20:00:00
766,Smartwatch,Electronics,1,44460,North,2023-02-01 21:00:00
767,Headphones,Accessories,1,13431,South,2023-02-01 22:00:00
